GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,GB_Kadar_Air_Mean,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Kemas_Pct_Teoritis,Total_Waste_Kg,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Defect_Overall,Material_Description,Cluster,Cluster_Label,PCA1,PCA2
842.76,323.3,0.3836204850728559,4.1975,855.0,0.9771428571428572,0.9794329896907216,0.0,0.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7637150379971219,-0.46157772681844256
839.56,318.1,0.3788889418266711,4.06125,854.0,0.976,0.9763161512027492,0.0,1.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7894078633653077,-0.46905717862258256
844.912,321.6,0.3806313556914803,4.2,860.0,0.9828571428571428,0.9830274914089348,0.0,0.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7357139319034555,-0.4259241169485604
844.01,317.1,0.3757064489757231,4.217499999999999,859.0,0.9817142857142858,0.9846357388316151,0.0,1.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7601218784840231,-0.4098329832571542
841.1299999999999,321.6,0.3823428007561257,4.1575,857.0,0.9794285714285714,0.9802646048109964,0.0,0.0,28.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.9755434979261249,-0.49860914410734475
838.52,323.4,0.385679530601536,4.00125,858.0,0.9805714285714284,0.9809415807560138,0.0,0.0,4.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7581924861333018,-0.4454398205601312
849.0,324.0,0.381625441696113,4.05375,871.0,0.9954285714285714,0.9980274914089348,0.0,0.0,4.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.6602649113985536,-0.3232652972806673
841.77,318.9,0.3788445774974161,4.171250000000001,862.0,0.9851428571428572,0.9855876288659794,0.0,0.0,2.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.735792052869079,-0.40113752783122913
844.22,323.8,0.3835493117907654,4.175,865.0,0.9885714285714284,0.9778109965635738,0.0,0.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7063876884953678,-0.43111710944492654
842.34,319.0,0.3787069354417456,4.12125,865.0,0.9885714285714284,0.9886116838487972,0.0,1.0,2.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.716898168760803,-0.36731081056348713
848.08,323.0,0.3808602961984718,4.09625,870.0,0.9942857142857144,0.9942268041237112,0.0,1.0,3.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.6743320067292239,-0.33254638630703465
839.96,320.9,0.3820420020000952,4.12125,862.0,0.9851428571428572,0.9761752577319588,0.0,0.0,1.0,4.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7323181440805485,-0.4448738094016824
846.32,323.4,0.3821249645524151,4.1537500000000005,870.0,0.9942857142857144,0.8468487972508592,0.0,1.0,27.0,4.0,1,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-1.0911337899728157,-1.1059817139673758
836.33,318.6,0.3809501034280727,4.1225000000000005,853.0,0.9748571428571428,0.9746838487972508,0.0,0.0,2.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.8061946327972797,-0.3221119265640241
845.21,322.0,0.3809704097206611,4.16,862.0,0.9851428571428572,0.9865051546391752,0.0,0.0,2.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7288159893515248,-0.24138995191471757
849.72,322.5,0.3795367885891823,4.17375,867.0,0.9908571428571428,0.9913264604810996,0.0,1.0,2.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.698105620659484,-0.1955073760019767
838.0799999999999,323.0,0.3854047346315388,4.140875,856.0,0.9782857142857144,0.9779415807560138,0.0,0.0,2.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7708907478315168,-0.29739164448656163
843.79,320.7,0.3800708707142772,4.16,862.0,0.9851428571428572,0.9804879725085912,0.0,1.0,1.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7392422358875511,-0.25772077072599414
846.57,323.6,0.3822483669395324,4.2,864.0,0.9874285714285714,0.9855017182130584,0.0,0.0,1.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7076259823797468,-0.23786438699705154
840.5,322.6,0.3838191552647234,43.925,858.0,0.9805714285714284,0.978254295532646,0.0,1.0,1.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-2.786706110186436,0.8523062094479196
848.27,323.0,0.3807749890954531,4.0225,865.0,0.9885714285714284,0.9888075601374572,0.0,1.0,2.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7037989459830696,-0.21832188526224056
837.25,321.2,0.3836369065392654,4.0925,855.0,0.9771428571428572,0.977024054982818,0.0,1.0,1.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7786838736198001,-0.2948332821075038
834.56,319.6,0.3829562883435583,4.1275,851.0,0.9725714285714284,0.9736632302405498,0.0,0.0,4.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.8323119610932682,-0.33647670200363655
836.33,322.4,0.3854937644231344,4.13,858.0,0.9805714285714284,0.9827491408934708,0.0,1.0,1.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7509466972984682,-0.251545462568288
845.21,320.9,0.3796689580104352,4.1975,859.0,0.9817142857142858,0.3225463917525773,0.0,0.0,0.0,6.0,1,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-1.7207650597063462,-3.546250691834488
849.72,324.0,0.3813020759779692,4.13375,864.0,0.9874285714285714,0.983852233676976,0.0,1.0,3.0,6.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7275809868737277,-0.24875908689918613
838.0799999999999,320.1,0.3819444444444445,4.171250000000001,851.0,0.9725714285714284,0.9712508591065292,0.0,0.0,1.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.8146460208917281,-0.2665122614162478
843.79,323.2,0.3830336932175067,4.19625,866.0,0.9897142857142858,0.9880068728522337,0.0,1.0,1.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7013239542436387,-0.12212488870095438
846.57,323.9,0.3826027381078941,4.095,858.0,0.9805714285714284,0.9834639175257732,0.0,0.0,1.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7409728227805397,-0.1949122651999769
840.5,320.2,0.3809637120761451,4.01125,853.0,0.9748571428571428,0.9749621993127148,0.0,0.0,6.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.830390851890544,-0.25814975163244586
848.27,321.5,0.379006684192533,4.220000000000001,860.0,0.9828571428571428,0.0216391752577319,0.0,0.0,0.0,7.0,1,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-2.163618097876902,-4.960167560519238
837.25,323.8,0.386742311137653,4.19875,863.0,0.9862857142857144,0.9872680412371134,0.0,1.0,4.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7416697632176745,-0.13274350398046542
834.56,322.0,0.3858320552147239,4.19625,858.0,0.9805714285714284,0.9723436426116838,0.0,0.0,3.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7841516977464487,-0.22932807767348057
845.17,321.6,0.3805151626300034,4.117500000000001,862.0,0.9851428571428572,0.982213058419244,0.0,1.0,1.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7340935143286437,-0.1717923642632071
845.65,323.0,0.3819547093951398,4.1,867.0,0.9908571428571428,0.9890103092783504,0.0,0.0,0.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.6762945394458635,-0.12567917081814417
838.6,319.6,0.3811113761030288,4.217499999999999,882.0,1.008,1.0056460481099656,0.0,0.0,2.0,7.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.5988655526909203,0.032832199851803925
846.63,323.1,0.3816307005421495,4.12875,865.0,0.9885714285714284,0.985556701030928,0.0,0.0,4.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7292230111055568,-0.07852806344360931
846.01,323.7,0.3826195907849788,4.135,864.0,0.9874285714285714,0.981384879725086,0.0,0.0,1.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7148633467926488,-0.09660946771069491
840.98,321.5,0.3822920878023259,4.16,863.0,0.9862857142857144,0.9828075601374572,0.0,0.0,0.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7183055355723795,-0.08151429330112288
845.6600000000001,323.6,0.3826596977508691,4.151249999999999,864.0,0.9874285714285714,0.9822577319587628,0.0,1.0,4.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7448089408602592,-0.08822196792982319
844.6500000000001,322.8,0.3821701296394956,4.1537500000000005,865.0,0.9885714285714284,0.9843505154639176,0.0,3.0,1.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.7251830695842124,-0.04836255237199774
835.37,322.1,0.3855776482277314,4.17125,852.0,0.9737142857142858,0.9731408934707904,304.0,0.0,1.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-1.7422021328731119,0.4826381190704561
850.8,324.1,0.3809355900329103,4.1537500000000005,868.0,0.992,0.9875223367697594,343.22,1.0,1.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-1.7503339260170905,0.6853577602465383
840.0699999999999,319.6,0.3804444867689598,4.0625,857.0,0.9794285714285714,0.9766769759450172,55.7,1.0,2.0,8.0,0,BODREX FLU & BATUK PE/4'S,2,🔴 High Risk,-0.9570754512757512,-0.013651060522327087
407.44,590.9,1.4502748870999411,2.5525,572.0,0.961344537815126,0.9594742857142856,0.0,0.0,1.0,9.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.3427465283873256,1.0498055136138742
413.44,598.2,1.4468846749226008,2.6825,577.0,0.969747899159664,0.9261485714285714,0.0,92.0,74.0,9.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-1.4614480580171147,1.5706516342588404
408.45,592.6,1.4508507773289263,2.59,572.0,0.961344537815126,0.9737314285714286,0.0,0.0,2.0,12.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.33451173634632664,1.3612532596716145
405.98,590.9,1.4554904182472042,2.5525,570.0,0.957983193277311,1.0026114285714285,0.0,0.0,0.0,2.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.26158502747262913,0.6853235345969072
409.75,598.2,1.4599145820622332,2.6825,580.0,0.9747899159663864,0.9735314285714286,0.0,0.0,2.0,2.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.24164997675150418,0.6035502368088482
407.78,591.4,1.4502918240227571,2.7525,573.0,0.9630252100840336,0.9631485714285716,0.0,0.0,3.0,3.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.34174826334971925,0.5885176418466637
407.62,591.0,1.4498797900004907,3.155,568.0,0.9546218487394958,0.9542971428571428,0.0,1.0,1.0,3.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.3985596470577113,0.5329601252474203
411.5700000000001,597.5,1.451757902665403,2.565,575.0,0.9663865546218487,0.9643828571428572,0.0,0.0,1.0,3.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.2857412089279074,0.5985764770043192
411.95,597.6600000000001,1.4508071367884454,2.7675,578.0,0.9714285714285714,0.97108,0.0,0.0,1.0,3.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.2671020685699536,0.6584308000221565
406.3,591.8,1.4565591927147423,2.73,566.0,0.9512605042016806,0.94876,0.0,0.0,1.0,5.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.38904864827413616,0.6352386442281082
412.37,597.2,1.448213982588452,2.6425,568.0,0.9546218487394958,0.9602971428571428,0.0,0.0,5.0,5.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.3832285167675233,0.6834979719345112
411.14,595.9,1.44938463783626,2.6775,574.0,0.9647058823529412,0.9642285714285714,0.0,1.0,1.0,5.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.3145434009354721,0.7663612546522647
412.75,596.7,1.445669291338583,2.675,575.0,0.9663865546218487,0.9615485714285714,0.0,0.0,4.0,7.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.33755172824763074,0.904965960516063
413.92,597.7,1.4439988403556243,2.7425,576.0,0.9680672268907564,0.9671942857142856,0.0,0.0,1.0,7.0,0,BODREX FLU & BATUK BERDAHAK PE/4'S,2,🔴 High Risk,-0.3009059375759097,0.9453455681547338
172.38,187.6,1.0882933054878756,4.4,179.0,0.952127659574468,0.952736,0.0,0.0,0.0,12.0,0,BODREX FLU/KAP 4’S BLS,2,🔴 High Risk,-3.30291775354325,2.6830866726151794
173.25,185.28,1.0694372294372294,4.395,171.0,0.9095744680851064,0.952736,0.0,0.0,2.0,3.0,0,BODREX FLU/KAP 4’S BLS,2,🔴 High Risk,-3.419287955871395,1.7248633045133708
171.13,186.21,1.088120142581663,4.17,175.0,0.9308510638297872,0.93112,18.82,0.0,4.0,8.0,0,BODREX FLU/KAP 4’S BLS,2,🔴 High Risk,-3.456530884666401,2.16889554606869
171.23,186.23,1.0876014717047249,4.34,179.0,0.952127659574468,0.945616,23.42,0.0,1.0,8.0,0,BODREX FLU/KAP 4’S BLS,2,🔴 High Risk,-3.3853706744057117,2.3714917318916795
728.08,277.9,0.3816888254038017,5.225,735.0,0.9722222222222222,0.971812,0.0,1.0,1.0,1.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.446518688037867,-0.2501183058251701
721.16,281.3,0.3900660047700927,4.706666666666667,733.0,0.9695767195767196,0.968232,0.0,1.0,0.0,1.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4161186334557616,-0.28002337915317427
715.5,276.3,0.3861635220125786,4.636666666666667,734.0,0.9708994708994708,0.971168,0.0,1.0,0.0,1.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4186699298927172,-0.2506405249492662
718.4300000000001,279.6,0.3891819662319223,4.725833333333333,735.0,0.9722222222222222,0.971124,0.0,0.0,1.0,1.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4089153839307988,-0.25997356871151706
716.18,278.7,0.3891479795582116,4.739166666666666,735.0,0.9722222222222222,0.972744,0.0,1.0,0.0,1.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4072857691076688,-0.23666703417873514
717.83,275.3,0.3835169887020603,4.62,735.0,0.9722222222222222,0.971296,0.0,0.0,3.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4369914968477773,-0.18223221198928025
721.7,280.9,0.3892198974643203,4.73,740.0,0.9788359788359788,0.979932,0.0,0.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3645925989405265,-0.11501156556338818
726.8599999999999,282.3,0.3883829072998928,4.710833333333333,742.0,0.9814814814814816,0.979604,0.0,1.0,0.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3455370038552457,-0.10572922516427817
726.05,282.4,0.3889539287927828,4.866666666666667,741.0,0.98015873015873,0.979368,0.0,0.0,2.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3701543451136535,-0.11880260392719633
713.88,274.7,0.3847985655852524,4.7225,727.0,0.9616402116402116,0.960872,0.0,2.0,0.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4934960781866895,-0.24233989220758384
717.0999999999999,277.6,0.3871147678148097,4.830833333333333,730.0,0.9656084656084656,0.964252,0.0,3.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.48020740171672,-0.2067089425873766
721.3599999999999,282.8,0.3920372629477654,4.690833333333334,737.0,0.9748677248677248,0.9731,0.0,1.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3895403984514594,-0.15696240195128153
725.99,277.6,0.3823744128707007,4.730833333333333,741.0,0.98015873015873,0.979064,0.0,0.0,0.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3640126570754425,-0.11868836371331748
716.27,281.7,0.3932874474709257,4.705833333333333,733.0,0.9695767195767196,0.96794,0.0,2.0,2.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4385245325000537,-0.18683240626224856
722.73,275.8,0.3816086228605426,4.803333333333333,741.0,0.98015873015873,0.978812,0.0,0.0,0.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3738107001474065,-0.11154336313606977
717.57,277.9,0.3872792898253828,4.650833333333333,735.0,0.9722222222222222,0.972632,0.0,1.0,0.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4084137543757946,-0.16063546236385737
724.15,280.4,0.387212594075813,4.695833333333333,741.0,0.98015873015873,0.97952,0.0,0.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3596623857456929,-0.11699641042854436
717.98,274.7,0.3826011866625811,4.7725,725.0,0.958994708994709,0.956056,0.0,0.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.512984054813836,-0.301785172929745
711.9200000000001,273.8,0.3845937745814136,4.753333333333334,723.0,0.9563492063492064,0.95116,0.0,1.0,3.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5552431041380383,-0.32119828045905413
719.13,275.7,0.3833799174001919,4.744166666666667,727.0,0.9616402116402116,0.963344,0.0,1.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4910027431440815,-0.24965187615855602
729.23,284.7,0.390411804231861,4.683333333333334,738.0,0.9761904761904762,0.976028,0.0,1.0,1.0,2.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3736376933223349,-0.15193965688974953
716.03,276.0,0.3854587098305937,4.654166666666667,725.0,0.958994708994709,0.958076,0.0,0.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5014578577286597,-0.2107993434383169
722.76,282.4,0.3907244451823565,4.675000000000001,725.0,0.958994708994709,0.95804,0.0,0.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4814141497885267,-0.2243214566532941
720.89,278.0,0.3856344241146361,4.8,726.0,0.9603174603174603,0.959352,0.0,0.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.49488669465219,-0.20433045069166753
719.19,277.4,0.3857117034441524,4.711666666666668,731.0,0.966931216931217,0.965024,0.0,1.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4593858775425745,-0.14079577179790123
720.6800000000001,279.0,0.3871343730920796,4.700833333333334,730.0,0.9656084656084656,0.96408,0.0,0.0,0.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4471529990300833,-0.1609146947796347
727.54,284.3,0.3907688924320313,4.740833333333333,739.0,0.9775132275132276,0.97422,0.0,0.0,5.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4039725712394195,-0.08605129886375022
721.27,281.0,0.3895905832767202,4.8575,731.0,0.966931216931217,0.968284,0.0,1.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.449773664972813,-0.125279932810482
715.4,274.0,0.3830025160749231,4.664166666666667,729.0,0.9642857142857144,0.9605,0.0,0.0,1.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4813307757742107,-0.1759314799035203
724.45,280.8,0.38760438953689,4.6675,733.0,0.9695767195767196,0.970252,0.0,4.0,0.0,3.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4349254383116274,-0.0880508338612047
720.78,276.1,0.3830572435417187,4.7425,730.0,0.9656084656084656,0.965376,0.0,0.0,0.0,4.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.459914024635786,-0.07123395544611581
725.8399999999999,281.0,0.3871376611925494,4.738333333333333,737.0,0.9748677248677248,0.873092,0.0,1.0,0.0,4.0,1,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5441482442875782,-0.4951078669815755
720.28,278.8,0.3870716943410896,4.800000000000001,734.0,0.9708994708994708,0.96994,0.0,0.0,12.0,4.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5208738617567035,-0.049164259776808855
722.3199999999999,280.7,0.3886089267914498,4.810833333333333,737.0,0.9748677248677248,0.974432,0.0,1.0,10.0,4.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4797068535377162,-0.0026254304358945186
722.73,276.0,0.3818853513760325,4.831666666666667,731.0,0.966931216931217,0.966556,0.0,1.0,0.0,4.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4629586785991493,-0.05234428966371827
723.32,277.8,0.3840623790300282,4.689166666666667,732.0,0.9682539682539684,0.962236,0.0,2.0,1.0,4.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4636785850887313,-0.06750187859791441
719.8299999999999,276.5,0.3841184724170985,4.782500000000001,729.0,0.9642857142857144,0.964856,0.0,0.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.477742220862685,0.0030536825622985257
722.36,278.5,0.385541835096074,4.753333333333334,735.0,0.9722222222222222,0.965352,0.0,1.0,5.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4713747688339032,0.03178353148739476
717.96,276.7,0.3853975151819042,4.724166666666667,730.0,0.9656084656084656,0.960268,0.0,1.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4801126889895329,-0.00426104322158556
727.97,283.0,0.3887522837479566,4.761666666666667,739.0,0.9775132275132276,0.9762,0.0,0.0,3.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.395133574605365,0.09047750648123404
718.05,277.2,0.386045540004178,4.74,730.0,0.9656084656084656,0.960556,0.0,2.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4843080664781285,0.006000870960549761
722.53,277.2,0.3836518898869251,4.938333333333333,734.0,0.9708994708994708,0.968148,0.0,0.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4489056073816324,0.044840482815771555
718.54,277.6,0.3863389651237232,4.68,727.0,0.9616402116402116,0.956676,0.0,3.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5091988898160478,-0.022864227393905028
719.84,276.0,0.3834185374527672,4.765,728.0,0.9629629629629628,0.964844,0.0,1.0,2.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4983403610931636,0.004221398344142431
720.64,275.0,0.3816052397868561,4.6675,730.0,0.9656084656084656,0.966436,0.0,0.0,3.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4853098713646569,0.00803590606977469
718.53,278.9,0.388153591360138,4.798333333333334,728.0,0.9629629629629628,0.962484,0.0,0.0,0.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4712377896641964,-0.010030916107808499
728.0,280.3,0.3850274725274725,4.6875,730.0,0.9656084656084656,0.93776,0.0,1.0,4.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5254143711062915,-0.1417276943489975
713.88,273.7,0.3833977699333221,4.7825,723.0,0.9563492063492064,0.955476,0.0,0.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5363247093891979,-0.06331760612255201
726.54,281.4,0.3873152200842348,4.695,740.0,0.9788359788359788,0.949564,0.0,1.0,7.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.468916224246599,-0.03445253992679317
715.76,276.3,0.3860232480160948,4.7091666666666665,735.0,0.9722222222222222,0.969964,0.0,1.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4360365631057856,0.07346604040319939
721.99,278.8,0.3861549328938074,4.718333333333334,737.0,0.9748677248677248,0.956848,0.0,1.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.436378466021073,0.007182290643473917
726.13,281.0,0.3869830471127759,4.825,741.0,0.98015873015873,0.73638,0.0,2.0,0.0,5.0,1,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.7355977078239013,-1.0613440324918195
714.4,276.1,0.386478163493841,4.7425,726.0,0.9603174603174603,0.960368,0.0,0.0,0.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4925540467901401,-0.024336303070193778
722.03,280.4,0.3883495145631068,4.743333333333332,727.0,0.9616402116402116,0.961956,0.0,3.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.495430864725413,-0.0018971819734447273
713.1,276.9,0.388304585612116,4.733333333333333,725.0,0.958994708994709,0.959404,0.0,1.0,3.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.5265685845124233,-0.029604264612378826
716.95,276.1,0.3851035637073715,4.689166666666667,728.0,0.9629629629629628,0.963136,0.0,0.0,0.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4742199313664088,-0.0062138954886233454
724.15,279.6,0.3861078505834427,4.694166666666667,737.0,0.9748677248677248,0.972712,0.0,1.0,3.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.425560893312254,0.07737370230313646
717.61,277.9,0.3872577026518582,4.706666666666667,730.0,0.9656084656084656,0.966084,0.0,0.0,0.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4525829526943106,0.01757770579399866
722.5899999999999,279.5,0.3868030279965126,4.748333333333333,740.0,0.9788359788359788,0.97342,0.0,1.0,1.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.3930158160171024,0.10465047855001224
720.81,277.2,0.3845673617180672,4.784166666666666,738.0,0.9761904761904762,0.973944,0.0,0.0,2.0,5.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.416391847286292,0.09114010642820432
720.62,279.0,0.387166606533263,4.825833333333334,731.0,0.966931216931217,0.966104,0.0,0.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4541577652658952,0.18320404018147532
719.12,284.8,0.396039603960396,4.776666666666666,731.0,0.966931216931217,0.965752,0.0,1.0,0.0,7.0,0,BODREX MIGRA / 4 KAPLET,2,🔴 High Risk,-1.4371613587178784,0.18953778332024684
